UPC,Item,Description,Dept,Price,C/U,Case,5-Case
88810901184,233591,BANANA MEGA MUFFIN 3CT,23,3.04,0,0,0
84656200235,770904,BANDAGE BLUE,77,16.02,0,0,0
61076486364,1230433,BANG BLUE RAZZ 16Z,123,18.09,0,0,0
61076486382,1230422,BANG PEACH MANGO 16Z,123,18.09,0,0,0
61076486366,1230423,BANG STAR BLAST 16Z,123,18.09,0,0,0
2233355000,3140023,BAR BLENDER,314,366.94,0,0,0
72787506169,1190021,BAR CADDY SET EA,119,19.86,0,0,0
61852510580,2270083,BAR GLASS LO SUDS CLNR,227,28.53,0,0,0
61852510584,2270084,BAR GLASS RNZ SNTZ,227,28.91,0,0,0
70433914700,52503,BAR MAT BROWN 23X3 23X3,119,6.66,0,0,0
75775311654,770153,BAR MAT SQUARE BLK BLACK,325,5.23,0,0,0
81164203665,1190104,BAR MAT SQUARE CLR CLEAR,119,6.6,0,0,0
75775311120,56018,BAR MESH CLR 10 LG 2 WIDE,119,20.44,0,0,0
70433920881,71343,BAR ORGANIZER,119,4.67,0,0,0
90959061900,13673,BAR RINSE DS-10% S,227,17.99,4,71.96,71.96
81294400433,1190061,BAR SHAKER S/S,119,2.81,0,0,0
72787502061,50793,BAR SHAKER SET 3PC 16Z,119,9.42,0,0,0
72787507249,1190014,BAR SHKR 28 OZ,119,4.99,0,0,0
81294400458,65005,BAR STRAINER,119,3.33,0,0,0
76069501593,62016,BAR TOWEL T/CLOTH SP,317,7.44,0,0,0
7690390029,771668,BARCHARGER USB,77,38.89,0,0,0
76069501309,43234,BARCLAY/MEL BOU SP 2DZ,213,8.88,0,0,0
76069501138,43237,BARCLAY/MEL DR FRK 2DZ,213,8.5,0,0,0
76069501308,43235,BARCLAY/MEL DST SP 2DZ,213,9.02,0,0,0
76069501312,43232,BARCLAY/MEL KNIFE,213,9.11,0,0,0
76069501136,43239,BARCLAY/MEL TEASPN 2DZ,213,6.16,0,0,0
90959061905,13674,BARINSE SANITIZER,219,67.51,0,0,0
4900098658,49826,BARQS ROOTBEER 5GL,110,90.48,0,0,0
89908100208,33337,BARSTOOL DBL RING BS182,316,43,0,0,0
89908100211,840707,BARSTOOL LADDER BK BLACK,316,45.8,0,0,0
60389523978,3160018,BARSTOOL METAL GREY,316,44.03,0,0,0
76069502235,1060166,BASE BEEF CQ,106,11.41,6,60.77,60.77
7329298025,30532,BASE BEEF DIMOND,106,46.17,0,0,0
7482611406,1060232,BASE BEEF MAGGI,106,5.03,6,22.6,22.6
7329263212,30504,BASE BEEF NO MSG DIMOND,106,5.95,12,60.47,60.47
76069501700,1060160,BASE CALDO DE CHIK SABORN S,106,12.49,4,49.96,49.96
76069502384,1060171,BASE CHIK CQ,106,26.6,0,0,0
7329299025,30506,BASE CHIK DIMOND,106,35.42,0,0,0
76069502506,1060186,BASE CHIK SABORN,106,46.81,0,0,0
76069502224,1060165,BASE CHIK NO MSG CQ,106,10.15,6,49.64,49.64
76069502226,1060169,BASE CHIK NO MSG CQ,106,75.01,0,0,0
7329217101,30503,BASE CHIK NO MSG DIMOND,106,5.75,12,48.03,48.03
76069502507,1060187,BASE CHIK TOMATO SABORN S,106,16.49,4,65.96,65.96
7482611311,1060229,BASE CHX MAGGI,106,4.61,6,21.17,21.17
7329239112,30505,BASE CLAM NO MSG DIMOND,106,7.34,12,65.33,65.33
4800137570,33396,BASE KNR VEG SLCT,106,17.81,6,87.17,87.17
3750029813,32591,BASE SOUP CREAM LG,106,8.61,6,51.66,51.66
4940500101,1100277,BASE TAMARINDO PNH,111,6.09,6,33.45,33.45
4162201981,57056,BASIL PESTO 9.5#,96,43.81,4,159.62,159.62
72787506318,55005,"BASKET BLACK 9"" OV 1DZ",324,9.63,0,0,0
7690306623,2110325,BASKET FISH TRIPLE,211,10.66,0,0,0
72787506324,52106,BASKET GRN SM 12EA,324,9.63,0,0,0
72787506336,52173,BASKET LG RED 12EA,324,14.65,0,0,0
72787506340,52080,BASKET LRG BRWN 12 EA,324,14.64,0,0,0
80169833010,60896,"BASKET MAD 9"" OVAL 9""",321,5.51,12,66.12,66.12
72787500920,55837,BASKET NAT 10X14X3 RECT,321,5.61,0,0,0
72787500922,55836,BASKET NAT 11X16X3 RECT,321,6.97,0,0,0
81164200966,61181,"BASKET POLY 9""OVAL",321,20.88,0,0,0
72787506316,52105,BASKET RED SM 12EA,324,9.63,0,0,0
72787506326,52107,BASKET YLW SM 12EA,324,9.63,0,0,0
80169833013,60897,"BASKETS MAD 9""RND 9""RND",321,5.51,12,66.12,66.12
886000261908,490163,BASMATI 1121 REGAL 1/20#,294,17.91,0,0,0
74504200010,490266,BASMATI CHEF SECRT 40LB,294,46.1,0,0,0
74504200140,490017,BASMATI ROYAL 40# 1/40# S,294,34.99,0,0,0
81164204638,52211,"BASTING COVER 10""",211,5.23,0,0,0
81523601894,3190005,BATH TISSUE DISPEN 450GRY,319,19.96,0,0,0
88113700290,55406,BATH TISSUE2PLY,118,6.76,0,0,0
4144910280,26959,BATTER TEMPURA KZ 5#,206,6.57,6,33.49,33.49
87575400233,231496,BAUD PANDORO 1CT,28,5.07,12,55.49,55.49
87575400039,281509,BAUD PANTONE CHOCO 26Z,28,2.97,12,33.26,33.26
87575400470,233872,BAUD WAFER TUB 22CT,23,5.49,0,0,0
1300069273,2010092,BBQ SCE POUCH 2/0.75,202,20.18,0,0,19.64
88004032500,472203,BC WB BLUE CURACAO 1LTR,47,3.49,12,36.94,36.94
88004032593,472196,BC WB COCONUT 1LTR,47,4.99,12,54.25,54.25
88004032524,472202,BC WB COFFEE 1LTR,47,3.49,12,36.94,36.94
88004032586,472197,BC WB MANGO 1LTR,47,3.49,12,36.94,36.94
88004032531,472201,BC WB PEACH 1LTR,47,3.49,12,36.94,36.94
88004032555,472200,BC WB SOUR APPLE 1LTR,47,2.97,12,31.43,31.43
88004032562,472199,BC WB TRIP ORANGE 1LTR,47,3.49,12,36.94,36.94
88004032579,472198,BC WB WATERMELON 1LTR,47,3.49,12,36.94,36.94
4157011003,2800024,BD BARISTA ALMOND 32Z,204,2.78,12,23.44,23.44
4157007158,61485,BD MK ALMD ORIG 32Z,204,2.78,12,23.44,23.44
4157005413,2000231,BD MK ALMD UNSW 32Z,204,2.78,12,23.44,23.44
76069501478,32883,BEAN & PORK CQ,87,4.31,6,23.05,23.05
76069501541,20088,BEAN BAKED CQ,87,5.61,6,27.42,27.42
6069501475,30097,BEAN BLACK CQ,87,4.08,6,18.78,18.78
76069503164,2950008,BEAN BLACK CQ,295,20,0,0,0
7118713205,30948,BEAN BLACK POLY 25LB,295,15.57,0,0,0
76069501540,20086,BEAN CHILI CQ,87,4.95,6,23.48,23.48
7118711303,30146,BEAN DEHYDRATD REF 6/30 Z,295,4.53,6,23.4,23.4
76069501473,16200,BEAN GARBANZO CQ,87,3.68,6,17.99,17.99
7118713213,30952,BEAN GARBANZOS PLY 25LB,295,19.93,0,0,19.56
7118713214,30953,BEAN GREAT NORTHRN 25LB,295,16.81,0,0,0
6069501474,69810,BEAN KDNY D/RED CQ,87,4.69,6,22.19,22.19
7118713211,30950,BEAN KIDNEY DK RED 25LB,295,22.1,0,0,0
7118713218,30957,BEAN KIDNEY RD LGH 25LB,295,21.37,0,0,20.79
7118713206,30958,BEAN MAYO COBA PLY 25LB,295,24.49,0,0,23.9
72787507867,770354,BEAN MSHR 24IN RND,211,17.89,0,0,0
72787507878,770347,BEAN MSHR 24IN SQR,211,20.37,0,0,0
72787507879,770348,BEAN MSHR 31IN SQR,211,23.89,0,0,0
7118713225,870257,BEAN NAVY 25LB,87,18.73,0,0,18.23
7118713219,30966,BEAN PEARL BARLEY 25LB,295,16.32,0,0,15.73
76069510471,870139,BEAN PINTO 3X CQ 1/50#,295,34.33,0,0,0
85129400419,2950036,BEAN PINTO 3XC AUG,295,28.91,0,0,0
7118713203,30947,BEAN PINTO 3XC PLY 25LB,295,11.8,0,0,0
76069501483,32882,BEAN PINTO CQ,87,4.39,6,18.99,18.99
76069501966,870212,BEAN PNTO PREWS CQ 1/50#,295,37.16,0,0,0
7118713220,30967,BEAN RED SMALL PLY 25LB,295,22.16,0,0,21.23
4430010641,28402,BEAN REFRIED ROSA #10,87,7.17,6,30.77,30.77
1114082948,45065,BEAN REFRY SANTIAG,246,6.67,6,31.06,31.06
76069501578,20087,BEAN VEG REFRID CQ,87,5.19,6,26.66,26.66
1114054914,870159,BEAN VEG REFRIED 27.09Z,295,7.66,6,33.88,33.88
7118713221,30968,BEAN WHITE SMALL 25LB,295,24.57,0,0,24.09
67854404045,2120081,BEANIE BLACK,212,7.98,0,0,0
67854440010,2120204,BEANIE CV BLACK,212,9.22,0,0,0
67854490846,2120608,BEANIE CV W/BAND WHT,212,9.22,0,0,0
67854440020,2120203,BEANIE CV WHITE,212,9.19,0,0,0
88810600774,2120587,BEANIE DENIM,212,14.95,0,0,0
88810602071,2120666,BEANIE STEEL CORVL,212,12.04,0,0,0
67854404070,2120080,BEANIE WHITE,212,7.98,0,0,0
68708049608,870265,BEANS CANNELINI 136Z,295,16.77,4,63.94,63.94
4690000116,42070,BEANS RANCH STYLE #10,87,6.25,6,33.19,33.19
81472101322,900390,"BEARD NET WHT 18""",90,5.47,10,34.73,34.73
20706310000,70631,BEEF CORNED SILVER BLKSTR,150,6.31,0,0,5.87
7161590107,2470007,BEEF CUBED W/BROTH,101,29.39,6,153.88,153.88
76069501606,1450150,BEEF PIZZA TOPPING MAMA,154,17.51,4,64.63,64.63
20706430000,70643,BEEF ROAST SILVER BLKSTR,150,6.31,0,0,5.87
8076003977,78017,BEEF STEAK FRITTER,241,29.92,0,0,0
81001267605,3260072,BEER SIGN LED 497-14,326,29.7,0,0,0
7690390216,1190090,BEER TAP PLUG 6PK,119,15.94,0,0,0
7022292793,30848,BEET PICKLE SLICED PL,87,7.68,6,36,36
2782599012,2000207,BELLAGIO MEX SPICE,200,7.69,6,38.5,38.5
80210178000,472252,BELLENDA PROSECCO 750ML,47,8.49,12,94.56,94.56
8981953695,471070,BERINGER SAUV BLAN 750ML,47,4.35,12,48.93,48.93
88810901053,233586,BERRIES CREME DNSH 1CT,23,5.88,0,0,0
75937618094,2120310,"BESTGRIP OVEN MITT 17""",317,19.36,0,0,0
71796661456,2100104,BEV DISPEN S/S 3GAL,321,60.61,0,0,0
85000420708,340261,BEYOND BEEF BULK S,34,69.9,0,0,0
85262900466,340223,BEYOND MEAT PATTY 4OZ S,34,69.9,0,0,0
20720690000,72069,BF & BAC PATTY 3/1 12LB,34,3.58,0,0,0
20798290000,79829,BF BACK RIBS SAB NEB,342,3.7,0,0,3.29
20724470000,72447,BF BALL TIP 2UP SE,35,4.77,0,0,4.36
20706660000,70666,BF BK RIB MTY FRS,342,3.55,0,0,3.14
20770360000,77036,BF BRISK CH ANGUS,35,5.64,0,0,5.13
20701250000,70125,BF BRISKET CANADA R/W,35,4.31,0,0,4.05
20701400000,70140,BF BRISKET CLEAR RIVER,35,4.42,0,0,4.01
20804160000,80416,BF BRISKET N/R R/W,35,4.42,0,0,3.96
20797560000,79756,BF BRISKET SAB,35,5.13,0,0,4.72
20770210000,77021,BF BRISKET SELECT,35,4.16,0,0,3.91
2057177530,77530,BF CARNE ASADA FRZ,35,19.77,10,197.7,197.7
20770220000,77022,BF CC BACKRIB CH FRZ,34,1.92,0,0,0
20743690000,74369,BF CHEEK MEAT *FRZ,34,4.01,0,0,0
20706770000,70677,BF CHUCK DICED ANG,357,5.49,0,0,5.19
20771370000,77137,BF CHUCK ROLL CH R/W,35,5.03,0,0,4.77
20770140000,77014,BF CHUCK ROLL SEL R/W,35,4.27,0,0,4.07
20724230000,72423,BF CHUCKROLL AAA R/W,35,4.06,0,0,3.85
20719690000,71969,BF CHUCKROLL COMM,35,4.77,0,0,4.31
20701310000,70131,BF CHUCKROLL NR,35,4.83,0,0,4.37
20797580000,79758,BF CHUCKROLL SAB R/W,35,5.33,0,0,4.87
20713540000,71354,BF CLODS XT,35,3.86,0,0,3.5
20797590000,79759,BF CLODS XT SAB,35,4.36,0,0,3.8
20706520000,70652,BF CORNED W/ISP CHEFEX,150,5.57,0,0,5.2
20717110000,71711,BF DCD CARN JMBO PICADA,357,4.32,0,0,3.92
20701100000,70110,BF DCD CARN PICADA,357,4.39,0,0,3.99
20723220000,72322,BF DCD INS RND,357,3.25,0,0,0
20722400000,72240,BF DICED HC TRIPE FRZ,34,3.17,0,0,0
20701340000,70134,BF EYE ROUND N/R,35,4.77,0,0,4.31
20770070000,77007,BF EYE ROUNDS SEL R/W,35,4.67,0,0,4.32
20782920000,78292,BF F/O CH TRI TIP R/W,35,4.35,0,0,3.94
20775080000,77508,BF F/O SEL TRI TIP R/W,35,3.6,0,0,3.34
20795160000,79516,BF FEET CUT/SLICED FRZ,34,2.12,0,0,0
20701390000,70139,BF FLANK STEAK NR,35,4.88,0,0,4.47
20770190000,77019,BF FLANK STKSEL R/W,35,6.51,0,0,6.31
20771990000,77199,BF FLAP MEAT AUS,345,7.81,0,0,7.1
20775660000,77566,BF FLAP MEAT CH R/W,35,7.23,0,0,6.69
20797630000,79763,BF FLAP MEAT SAB R/W,35,7.5,0,0,6.99
20772540000,77254,BF FLAP MT COMMDTY FEDSTR,35,8,0,0,7.49
20772350000,77235,BF GRND 73% 10# R/W,343,2.6,0,0,2.4
20770340000,77034,BF GRND 80% R/W,343,2.95,0,0,2.75
20792810000,79281,BF GRND CHK 81%ANG S,343,3.19,0,0,2.99
20799240000,79924,BF HAL GRND 80% R/W,343,3.19,0,0,2.98
20800740000,80074,BF HAL GRND 90/10 R/W,343,3.78,0,0,3.57
81744000704,340262,BF HAL PHILLY QLTY 4Z,34,48.72,0,0,0
20798690000,79869,BF HALAL 0X1 STRIP,35,6.41,0,0,6
20719990000,71999,BF HALAL DCD KABOB,357,4.99,0,0,4.59
20796670000,79667,BF HALAL INS ROUND R/W S,35,3.89,0,0,3.59
3146521417,340044,BF HALAL PHILLY,34,40.02,0,0,0
20798560000,79856,BF HALAL PLD KNUX,35,4.11,0,0,3.7
20798580000,79858,BF HALAL RIB EYE,35,10.05,0,0,9.23
20798670000,79867,BF HALAL SHANK B/,342,3.19,0,0,2.98
20796690000,79669,BF HALAL TOP BUTT,35,4.52,0,0,4.12
20774460000,77446,BF HANG TENDER COM FED ST,35,7.33,0,0,6.72
20784590000,78459,BF HANG TENDER SEL,35,5.22,0,0,4.82
20726120000,72612,BF JMBO CARN PCADA CLOD,357,3.45,0,0,3.25
20771210000,77121,BF KNUCKLE R/W,35,4.21,0,0,4
20797550000,79755,BF KNUCKLE PLD SAB,35,4.06,0,0,3.7
20770020000,77002,BF KNUCKLE PLD SEL R/WW S,35,3.99,0,0,3.69
20716370000,71637,BF LFTR DC ANG 1X1,35,4.06,0,0,3.86
20706780000,70678,BF LIFTER DC ANG,357,5.39,0,0,4.99
20724370000,72437,BF LIFTER JBO DCD ANG,357,5.32,0,0,4.92
20798180000,79818,BF LIFTER MEAT SAB,35,4.83,0,0,4.42
20772040000,77204,BF LIFTER/SP TRIM,35,4.37,0,0,4.12
20794020000,79402,BF LIP/OX FRZ COW,34,2.93,0,0,0
20774800000,77480,BF LIVER SLI NAT,34,2.12,0,0,0
4800135753,2010138,BF MAYO REAL SQUZ 20Z,201,4.97,12,46.32,46.32
20718620000,71862,BF NAT GROUND,343,4.68,0,0,0
20727680000,72768,BF NR PSMO,345,9.53,0,0,9.02
20725120000,72512,BF OMASUM FRZN SPO,34,4.36,0,0,0
20770160000,77016,BF OUTSIDE SKIRT R/W,35,12.09,0,0,11.17
20728670000,72867,BF OXLIPS FRSH CVP,35,2.06,0,0,0
20795840000,79584,"BF OXTAIL 1.5"" CUT",34,9.25,0,0,0
20797600000,79760,BF OXTAILS CVP R/W,35,8.51,0,0,8.1
20706300000,70630,BF PASTRAMI SILVER BLKSTR,150,6.31,0,0,5.87
20706510000,70651,BF PASTRAMI W/ISP CHEFEX,150,5.57,0,0,5.2
88076000479,2410151,BF PATTY FRTR,241,39.48,0,0,0
20771520000,77152,BF PLD TRI TIP SEL R/W,35,5.08,0,0,4.78
20771360000,77136,BF PSMO 5/UP CH R/W,35,17.41,0,0,16.59
20797490000,79749,BF PSMO 5UP SAB S,35,17.99,0,0,17.49
20770130000,77013,BF PSMO 5UP SEL R/W,35,16.19,0,0,15.32
9781422192,350016,BF PTY 2/1 ANG/JEN,34,34.92,0,0,0
9781422112,350009,BF PTY 2/1 JENSEN S,34,30.9,0,0,0
9781423192,350017,BF PTY 3/1 ANG/JEN,34,34.52,0,0,0
7518100000,75181,BF PTY 3/1 HALAL FRZ,34,45.86,0,0,0
9781423112,350010,BF PTY 3/1 JENSEN S,34,30.9,0,0,0
9781424192,350018,BF PTY 4/1 ANG/JEN,34,34.92,0,0,0
7517800000,75178,BF PTY 4/1 HALAL FRZ,34,45.86,0,0,0
9781424112,350011,BF PTY 4/1 JENSEN S,34,30.9,0,0,0
9781424115,340206,BF PTY 4/1 SEASOND,34,26.63,0,0,0
9781424412,75142,BF PTY 4/1 WD JENS S,34,30.9,0,0,0
9781425112,350012,BF PTY 5/1 JENSEN S,34,30.9,0,0,0
9781426112,350013,BF PTY 6/1 JENSEN S,34,30.9,0,0,0
9781428512,350056,BF PTY 8/1SLDR/JEN,34,33.92,0,0,0
20771310000,77131,BF RIBEYE CH R/W,35,16.55,0,0,15.87
20701320000,70132,BF RIBEYE LIP/O NR R/W S,35,8.99,0,0,8.69
20797480000,79748,BF RIBEYE SAB R/W,35,16.31,0,0,15.7
20770090000,77009,BF RIBEYE SEL R/W,35,11.45,0,0,10.94
20783070000,78307,BF ROAST HALAL TAYBI,150,5.87,0,0,5.38
3760014332,1500067,BF ROAST SLCD HORMEL,150,17.72,6,101.58,101.58
20706500000,70650,BF ROAST W/ISP CHEFEX,150,5.57,0,0,5.2
20797460000,79746,BF SAB EYE ROUND R/W,35,5.05,0,0,4.59
20770170000,77017,BF SHANK CUT FRZ R/W,34,3.09,0,0,2.99
20776570000,77657,BF SHORT RIB 3/8 R/W,34,7.75,0,0,0
20725110000,72511,"BF SHRTRIB 1/4"" 3B",34,8.25,0,0,0
20772530000,77253,BF SIRLN FLAP MEAT,35,6.85,0,0,6.44
20702500000,70250,BF SIRLN TRITIP NR R/W,35,5.03,0,0,4.62
9357706140,2410100,BF SIRLOIN SLICES,34,67.7,0,0,0
20775610000,77561,BF SKIRT INSID SAB R/W,35,8.77,0,0,8.1
81744000334,340250,BF STK 4Z QUALITY,34,40.44,0,0,0
81744000330,340249,BF STK BLK QUALITY,34,48.72,0,0,0
61695215004,20061,BF STK PHILY WOW 4Z,34,51.29,0,0,0
20799260000,79926,BF STRIP 0X1 XT S,35,5.99,0,0,5.69
20771280000,77128,BF STRIP 1X1 CH,35,8.2,0,0,7.7
20701330000,70133,BF STRIP 1X1 NR LOOK!,35,5.23,0,0,4.77
20797540000,79754,BF STRIP XT0X1 SAB NEB,35,9.53,0,0,8.77
20777430000,77743,"BF STRIP0X1 1/4""CH",35,9.23,0,0,8.67
20719660000,71966,BF TOMAHAWK CH 32Z R/W,344,17.23,0,0,0
20794040000,79404,BF TONGUE CVP R/W,35,11.89,0,0,11.17
20713120000,71312,BF TONGUE TIP FRZ,34,5.68,0,0,0
20775060000,77506,BF TONGUES#2 FZ,34,11.38,0,0,0
20797660000,79766,BF TOP BUT XT SAB R/W,35,4.77,0,0,4.42
20770040000,77004,BF TOP BUTT SEL,35,5.18,0,0,4.72
20770030000,77003,BF TOP BUTT XT SEL R/W,35,4.87,0,0,4.46
20797440000,79744,BF TOP RND SAB,35,4.06,0,0,3.8
20770000000,77000,BF TOP ROUND SEL R/W S,35,3.6,0,0,3.35
20798140000,79814,BF TOP SIRLOIN N/R,35,4.77,0,0,4.31
20784270000,78427,BF TRI TIP,345,5.34,0,0,4.88
20797640000,79764,BF TRI TIP PLD SAB,35,6.85,0,0,6.24
20775110000,77511,BF TRIPAS,34,2.11,0,0,0
20770240000,77024,BF TRIPE H/C,34,5.38,0,0,0
20797610000,79761,BF TRIPE H/C CVP,35,6.87,0,0,6.41
20762180000,76218,BF TRIPE SCALD*FRZ R/W,34,1.79,0,0,0
7262706615,2300265,BI-L FL SCRB W/ SQ W/HAND,230,17.3,0,0,0
80124342843,3170041,BIB APRON VINYL,317,6.13,0,0,0
67854496478,2120597,BIB PINSTRIP APRON,212,10.38,0,0,0
7432305889,390033,BIMBO BAR DE LINAZ 6.7Z,39,2.91,0,0,0
7432309104,10139,BIMBO BUNELOS,39,1.41,0,0,0
7432309183,10152,BIMBO CAKE W/PECAN,39,2.36,0,0,0
7432309182,10151,BIMBO CAKE W/RAISI,39,2.36,0,0,0
7432309552,43073,BIMBO CANELITAS,39,2.12,0,0,0
7432309164,10148,BIMBO CINNAMON,39,2.85,0,0,0
7432309165,10143,BIMBO CINNAMON RLL 3.5Z 3,39,1.37,0,0,0
7432309145,71098,BIMBO CONCHAS,39,1.41,0,0,0
7432308224,390131,BIMBO CONCHAS MTLI,39,3.97,0,0,0
7432309157,10153,BIMBO CUERNITOS,39,1.41,0,0,0
7432309173,10038,BIMBO DORADITAS,39,1.41,0,0,0
7432304704,41251,BIMBO DOUBLE FIBER,283,2.34,0,0,0
7432301061,390001,BIMBO M MATECADAS,39,1.41,0,0,0
7432309122,28554,BIMBO MANTECADA4 32Z,39,1.41,0,0,0
7432300583,390130,BIMBO MANTECADAS,39,4.01,0,0,0
7432309102,23226,BIMBO PAN BLANCO 24Z,283,2.71,0,0,0
7432309115,23236,BIMBO PAN INTEGRAL,283,2.75,0,0,0
7432301085,390002,BIMBO PANQUE CASER,39,2.36,0,0,0
7432309206,43074,BIMBO PROVORONES,39,2.12,0,0,0
7432309113,10167,BIMBO SUGAR DONUTS,39,1.41,0,0,0
7432309103,10179,BIMBO TOAST,39,2.26,0,0,0
7432309230,390132,BIMBO WHL WHT BRD WIC,283,2.05,0,0,0
9456206236,671078,BISC EZ 2.25Z 120CT,67,27.71,0,0,0
76069502783,670825,BISC H&S 2.25Z CQ,67,20.47,0,0,0
4750000468,56185,BISC H&S BM 2.25Z,67,24.58,0,0,0
9456206249,16249,BISC SOUTHERN SPLT,67,43.7,0,0,0
8771240102,470276,BISTRO CABERNET 750ML,47,6.09,12,69.99,69.99
8771240101,470275,BISTRO CHARDONNAY 750ML,47,6.09,12,68.99,68.99
8771240103,470277,BISTRO MERLOT 750ML,47,6.09,12,68.99,68.99
8771240104,470278,BISTRO PINOT G 750ML,47,6.09,12,68.99,68.99
7553605911,771621,BK HANDLE MITT CAR,317,8.58,0,0,0
86983100001,2950052,BLACK BEAN 50# HLD,295,38.65,0,0,0
76069503353,2950025,BLACK BEAN PREWASH 50#,295,41.2,0,0,0
871822649480,3160022,BLACK BOARD LG,326,31.85,0,0,0
71822649479,3160023,BLACK BOARD SM 16X24,326,23.51,0,0,0
65158829891,3160059,BLACK EPXY 1836 KIT,316,127.14,0,0,0
76069503340,2950012,BLACK EYE PEAS,295,36.47,0,0,0
84216914050,2110448,BLADE STATION KNF W/CLMP,211,48.91,0,0,0
78931300924,2100089,"BLCK PAN 1/6X4""",210,4.1,0,0,0
78931300734,2100088,BLCK SLT LID 1/6,210,2.13,0,0,0
2180202141,2220016,BLEACH GERMICIDAL,222,3.9,6,12.93,12.93
4007207008,3140014,BLENDER 1HP BB300 48Z,314,157.4,0,0,0
4009494399,840113,BLENDER HB 908,314,105.83,0,0,0
4007202601,840640,BLENDER MX1200XTX FOOD,314,501.84,0,0,0
4009491104,60004,BLENDER PLAST CUP F/908,77,52.93,0,0,0
4009498908,53700,BLENDER REP KIT,77,25.36,0,0,0
4009490855,840688,"BLENDER STIX 9""",315,171.42,0,0,0
4007207717,3140121,BLENDR 3/4HP BB180X,314,90.52,0,0,0
72787506338,73064,BLK OVAL BASKET,324,14.64,0,0,0
72787506352,770634,BLK REC. BASKET,324,17.78,0,0,0
88810901183,233592,BLUBERRY MEGA MFN 3CT,23,3.04,0,0,0
7199009512,80498,BLUE MOON 4/6 12OZ,42,28.59,0,0,0
85350400488,2831499,BLUEBRRY BAGEL 6PK,283,3.94,0,0,0
7261800022,35945,BOG GLDN RAISINS 10#,205,21.5,0,0,0
7261800014,13625,BOG MR SUN RAISINS 2#,205,5.5,12,55.15,55.15
7261800020,35946,BOG NTRL RAISIN 10#,205,18.19,0,0,0
8088749643,470661,BOGLE RED BLEND 750ML,47,8.17,12,0,0
8088749394,470662,BOGLE SAUV BLANC 750ML,47,7.43,12,84.5,84.5
8982670002,25995,BOHEMIA NR 4/6 12Z,42,27.89,0,0,0
20187030000,18703,BOLOGNA ALL MEAT FLAND,147,3.29,0,0,3
7783850470,60384,BOOSTER SEAT BRWN,316,36.58,0,0,0
72787502914,73336,"BOTTLE OPENER 4""",119,1.52,0,0,0
84216911054,1190086,BOTTLE OPENER BLK FLAT,119,3.8,0,0,0
76069501100,770963,BOTTLE SQU CLR 12Z 12A,324,6.84,0,0,0
76069501103,770964,BOTTLE SQU CLR 16Z 16Z,324,8.9,0,0,0
76069501106,770967,BOTTLE SQU CLR 24Z 24Z,324,9.32,0,0,0
76069501109,770968,BOTTLE SQU CLR 32Z 32Z,324,11.48,0,0,0
76069501101,771266,BOTTLE SQU RED 12Z,324,6.84,0,0,0
76069501104,770965,BOTTLE SQU RED 16Z 16Z,324,8.88,0,0,0
76069501102,771265,BOTTLE SQU YLW 12Z,324,7.84,0,0,0
76069501105,770966,BOTTLE SQU YLW 16Z 16Z,324,8.86,0,0,0
72787521917,3240004,BOTTLE SQZ 3-TIP 2-PACK,324,5.4,0,0,0
72787507764,770046,BOTTLE SQZ 32Z 2 PCK,324,5.02,0,0,0
72787519619,3240000,BOTTLE SQZ 4Z,324,5.61,0,0,0
72787509428,771048,BOTTLE SQZ INVERT 16Z,324,18.5,0,0,0
72787509429,771182,BOTTLE SQZ INVERT 24Z,324,21.92,0,0,0
72787525615,3240003,BOTTLE SQZ INVERTA 32Z,324,28.85,0,0,0
72787507672,1190011,BOTTLE/CAN OPENER EA,119,4.08,0,0,0
76069501443,2080132,BOUILLON 7Z AMW,208,15.57,0,0,0
3700066921,1180198,BOUNTY 1/6 DP,118,22.52,0,0,0
3700074697,1180190,BOUNTY LARGE 12=15 45SHT,118,23.01,0,0,0
78931302084,2080304,BOWL 11OZ WHITE,208,2.84,0,0,0
76069501210,2080135,BOWL 40Z MENUDO WH 1DZ,208,63.95,0,0,0
85228700456,2070789,BOWL BK/RD HVY 34Z,329,38.67,0,0,0
2002725228,1120285,BOWL CLEANER CLEAR KLEENT,112,18.67,0,0,0
3998203596,3110056,BOWL CMB PULP 120Z,311,10.53,9,87.18,87.18
76069501665,2160041,BOWL CMBO 320Z BLK,266,18.73,0,0,0
76069501663,2160039,BOWL COMBO 80Z BLK,266,16.7,0,0,0
76069502271,1170358,BOWL FM 22Z SUNSET,266,44.26,0,0,0
2172572014,14124,BOWL FM YTH10012,117,18.6,0,0,0
4159420153,23197,BOWL FOAM 6B20 1MCT,117,54.15,0,0,0
4159420082,13381,BOWL FOAM 8B20,266,70.16,0,0,0
76069501186,2080050,BOWL FRUIT 4Z WHT,208,17.24,0,0,0
76069501185,2080055,BOWL GRFRT 10Z WHT 1DZ,208,29.69,0,0,0
76069501514,2080110,BOWL GRPFRT AMW 1DZ,208,24.55,0,0,0
76069502396,2080278,BOWL NAPPIE AMW 16Z,208,27.13,0,0,0
76069501508,2080104,BOWL NAPPIE AMW 1DZ,208,24.34,0,0,0
78931311094,2080512,BOWL NOODLE WHT 88Z,208,16.55,0,0,0
16194058380,1170315,BOWL PLS YTIBH0120,117,14.67,4,51.27,48.84
1081193603053,2746073,BOWL PULP 12Z,117,62.11,0,0,0
